ID,Admission_year,Gender,Age,HSC_passing_year,Program,Current_semester,Meritorious_scholarship,University_transportation,Study_hour,Study_times,Preferable_learning_mode,Smartphone,Personal_computer,Social_media,English_proficiency,Average_class_attendance,Probation,Suspension,Teacher_consultancy,Skills,Skill_development_hour,Interested_area,Relationship_status,Cocurriculum_activities,Living_with,Health_issues,Previous_SGPA,Physical_disabilities,Current_CGPA,Credit_completed,Monthly_family_income
10906,2021,Female,20,2020,BCSE,7,No,No,4,2,Offline,Yes,Yes,7,Intermediate,100,No,No,Yes,Artificial Intelligence,1,Hardware,Relationship,No,Family,No,2.31,No,3.45,109,30000
10907,2018,Male,25,2018,BCSE,11,No,No,3,1,Offline,Yes,Yes,3,Basic,100,No,Yes,Yes,Cyber security,2,Data Science,Married,No,Family,No,2.45,No,3.56,143,32000
10908,2022,Female,19,2021,BCSE,7,No,No,4,2,Online,Yes,Yes,5,Intermediate,90,No,No,Yes,Artificial Intelligence,2,Hardware,Relationship,Yes,Family,Yes,2.09,No,3.34,100,34000
10909,2019,Male,24,2018,BCSE,11,No,No,3,2,Offline,Yes,Yes,3,Intermediate,65,Yes,No,No,Cyber security,2,Data Science,Single,Yes,Family,Yes,2.45,No,3.55,144,37000
10910,2020,Female,20,2020,BCSE,11,No,No,2,2,Online,Yes,Yes,3,Intermediate,72,No,No,No,Cyber security,4,Data Science,Married,No,Family,No,2.67,No,3.77,143,37000
10911,2022,Male,21,2021,BCSE,6,No,No,2,2,Offline,Yes,Yes,3,Advance,42,No,No,Yes,Cyber security,3,Data Science,Single,No,Bachelor,Yes,1.89,No,2.97,97,37000
10912,2021,Female,20,2020,BCSE,8,No,No,2,2,Online,Yes,No,3,Basic,68,No,No,No,Web development,4,Software,Married,Yes,Family,No,2.67,No,3.74,90,38000
10913,2022,Female,22,2021,BCSE,5,Yes,No,2,2,Offline,Yes,Yes,2,Intermediate,47,Yes,No,No,Cyber security,2,Data Science,Single,No,Bachelor,No,2.74,No,3.80,68,39000
10914,2018,Female,22,2017,BCSE,10,No,No,3,2,Online,Yes,Yes,8,Advance,90,Yes,No,Yes,Programming,2,UI/UX,Single,No,Family,No,1.61,No,2.88,123,40000
10915,2018,Female,24,2018,BCSE,11,No,No,4,2,Offline,Yes,Yes,2,Intermediate,86,Yes,Yes,No,Cyber security,4,Data Science,Relationship,No,Bachelor,No,2.54,No,3.63,144,40000
10916,2020,Male,21,2020,BCSE,10,No,No,2,3,Offline,Yes,Yes,3,Intermediate,79,Yes,No,Yes,Cyber security,2,Data Science,Relationship,No,Bachelor,No,1.46,No,2.55,139,40000
10917,2020,Male,20,2020,BCSE,10,Yes,No,2,2,Offline,Yes,Yes,2,Intermediate,100,No,No,No,Networking,4,Hardware,Relationship,No,Bachelor,No,2.65,No,3.79,138,40000
10918,2021,Female,21,2020,BCSE,9,No,No,3,2,Online,Yes,Yes,3,Advance,46,No,No,No,Artificial Intelligence,2,Data Science,Single,Yes,Bachelor,No,1.88,No,2.92,124,42000
10919,2022,Female,21,2021,BCSE,6,Yes,No,2,1,Offline,Yes,Yes,3,Advance,78,Yes,No,Yes,Programming,1,UI/UX,Married,Yes,Family,no,2.77,No,3.80,77,42000
10920,2020,Male,20,2020,BCSE,5,No,No,4,2,Online,Yes,Yes,6,Intermediate,90,No,No,No,Machine Learning,2,Software,Single,No,Bachelor,No,1.98,No,2.97,66,45000
10921,2022,Male,22,2021,BCSE,5,No,No,2,1,Online,Yes,Yes,3,Basic,23,No,No,Yes,Networking,4,Hardware,Relationship,No,Bachelor,No,1.81,No,2.88,72,45000
10922,2021,Female,20,2020,BCSE,9,No,No,2,3,Offline,Yes,Yes,3,Advance,55,No,No,Yes,Networking,1,Hardware,Relationship,No,Bachelor,No,2.87,No,3.90,125,46000
10923,2022,Male,20,2021,BCSE,4,No,No,2,2,Offline,Yes,Yes,4,Intermediate,100,No,No,Yes,Networking,8,Software,Single,No,Family,No,1.76,No,2.67,27,46000
10924,2022,Female,21,2021,BCSE,7,No,No,3,2,Offline,Yes,Yes,2,Intermediate,32,No,No,No,Artificial Intelligence,2,Data Science,Single,Yes,Bachelor,No,2.34,No,3.40,109,47000
10925,2021,Female,20,2019,BCSE,9,No,No,5,2,Offline,Yes,Yes,5,Intermediate,100,No,No,Yes,Artificial Intelligence,1,Hardware,Single,No,Bachelor,No,2.07,No,3.28,132,48000
10926,2020,Male,23,2019,BCSE,10,No,No,2,3,Online,Yes,Yes,2,Intermediate,89,No,No,No,Networking,4,Hardware,Relationship,No,Family,Yes,2.45,No,3.51,132,48000
10927,2020,Male,20,2020,BCSE,11,No,Yes,5,1,Offline,Yes,Yes,3,Intermediate,68,Yes,No,Yes,Networking,2,Hardware,Single,No,Bachelor,No,2.66,No,3.79,135,48000
10928,2020,Female,23,2019,BCSE,11,Yes,No,6,3,Offline,Yes,Yes,2,Intermediate,100,No,No,No,Cyber security,4,Data Science,Relationship,No,Family,No,2.77,No,3.85,144,49000
10929,2022,Female,21,2021,BCSE,6,No,No,5,3,Online,Yes,Yes,3,Basic,100,Yes,No,No,Networking,2,Hardware,Single,No,Family,No,2.63,No,3.70,75,49000
10930,2020,Male,23,2018,BCSE,8,Yes,No,3,3,Online,Yes,Yes,2,Advance,80,No,No,No,Cyber security,2,UI/UX,Relationship,Yes,Family,No,2.81,No,3.79,135,50000
10931,2021,Female,21,2019,BCSE,6,No,No,2,1,Offline,Yes,Yes,3,Intermediate,100,No,No,Yes,Programming,1,Data Science,Single,No,Family,No,2.44,No,3.44,56,50000
10932,2021,Male,23,2019,BCSE,7,No,No,1,1,Online,Yes,Yes,5,Advance,70,No,No,Yes,Cyber security,5,Hardware,Single,Yes,Family,No,2.50,No,3.22,66,50000
10933,2021,Female,21,2020,BCSE,7,No,No,2,3,Offline,Yes,Yes,6,Advance,100,No,No,Yes,Programming,1,UI/UX,Relationship,Yes,Family,No,2.55,No,3.80,112,50000
10934,2022,Female,20,2021,BCSE,5,No,No,3,2,Offline,Yes,Yes,5,Basic,100,No,No,Yes,Programming,2,UI/UX,Single,No,Family,No,2.22,No,3.35,79,50000
10935,2021,Female,20,2020,BCSE,9,No,No,3,3,Offline,Yes,Yes,3,Basic,100,No,No,Yes,Web development,2,Software,Single,Yes,Family,No,2.56,No,3.64,108,53000
10936,2020,Female,23,2019,BCSE,8,No,No,3,2,Offline,Yes,Yes,7,Intermediate,100,No,No,No,Programming,2,Software,Single,No,Family,No,1.99,No,3.00,121,55000
10937,2020,Female,24,2019,BCSE,11,No,No,3,2,Offline,Yes,Yes,2,Intermediate,34,No,No,Yes,Networking,1,Hardware,Married,No,Family,No,1.56,No,2.62,143,55000
10938,2020,Female,21,2019,BCSE,11,No,No,4,3,Offline,Yes,Yes,2,Advance,79,No,No,Yes,Artificial Intelligence,2,Data Science,Relationship,No,Bachelor,No,2.67,No,3.77,143,55000
10939,2020,Female,20,2020,BCSE,9,No,No,4,2,Offline,Yes,No,6,Advance,100,No,No,No,Artificial Intelligence,2,Software,Single,Yes,Family,No,2.31,No,3.44,138,55000
10940,2020,Male,24,2019,BCSE,11,No,No,2,2,Offline,Yes,Yes,3,Intermediate,76,Yes,No,Yes,Networking,4,Hardware,Married,Yes,Family,No,1.26,No,2.37,143,56000
10941,2019,Female,25,2018,BCSE,11,No,No,1,2,Online,Yes,Yes,4,Basic,66,No,No,Yes,Networking,4,Hardware,Single,Yes,Family,No,1.55,No,2.78,143,57000
10942,2021,Female,20,2020,BCSE,9,No,No,2,3,Offline,Yes,Yes,2,Advance,100,Yes,No,No,Programming,4,UI/UX,Relationship,Yes,Bachelor,No,2.64,No,3.71,129,59000
10943,2021,Male,20,2020,BCSE,10,No,No,1,2,Offline,Yes,Yes,2,Advance,100,Yes,No,No,Programming,2,UI/UX,Relationship,Yes,Bachelor,No,2.76,No,3.81,134,59000
10944,2020,Male,25,2018,BCSE,8,No,No,4,2,Offline,Yes,Yes,7,Basic,88,No,No,No,Cyber security,1,Data Science,Single,Yes,Bachelor,No,1.62,No,2.45,99,60000
10945,2020,Female,23,2019,BCSE,11,Yes,No,2,2,Online,Yes,Yes,4,Basic,80,No,No,No,Networking,2,Software,Single,Yes,Family,No,2.88,No,3.60,109,60000
10946,2021,Female,23,2019,BCSE,5,No,No,3,2,Offline,Yes,Yes,6,Intermediate,90,Yes,No,Yes,Programming,4,Software,Relationship,Yes,Family,No,2.61,No,3.57,130,60000
10947,2021,Female,23,2019,BCSE,7,Yes,No,1,2,Offline,Yes,Yes,2,Intermediate,100,No,No,Yes,Networking,2,Artificial Intelligence,Single,Yes,Family,No,2.85,No,3.79,66,60000
10948,2019,Male,23,2019,BCSE,12,No,No,5,2,Offline,Yes,No,10,Advance,100,No,No,No,Networking,1,Networking,Single,No,Family,No,2.19,No,3.70,111,60000
10949,2021,Female,22,2019,BCSE,7,No,No,2,2,Offline,Yes,Yes,4,Intermediate,60,Yes,No,Yes,Networking,2,Software,Single,Yes,Bachelor,No,1.90,No,2.81,97,60000
10950,2020,Female,21,2019,BCSE,8,No,No,5,2,Online,Yes,Yes,7,Advance,75,No,No,No,Networking,3,Hardware,Single,Yes,Bachelor,Yes,1.89,No,3.08,117,60000
10951,2021,Female,21,2019,BCSE,10,No,No,1,3,Offline,Yes,Yes,10,Advance,100,No,No,Yes,Web development,1,Software,Relationship,No,Bachelor,No,2.77,No,3.81,136,60000
10952,2021,Male,22,2020,BCSE,6,No,No,2,1,Offline,Yes,Yes,8,Intermediate,95,No,No,No,Programming,1,Data Science,Single,Yes,Family,Yes,1.40,No,2.95,61,60000
10953,2021,Female,20,2020,BCSE,6,Yes,No,5,3,Offline,Yes,Yes,4,Advance,50,No,No,No,Machine Learning,1,UI/UX,Single,No,Bachelor,No,1.76,No,2.87,68,60000
10954,2021,Female,20,2021,BCSE,7,Yes,No,5,3,Offline,Yes,Yes,2,Advance,100,No,No,Yes,Networking,1,Hardware,Married,No,Family,No,2.66,No,3.83,102,60000
10955,2021,Male,20,2020,BCSE,9,No,No,2,2,Offline,Yes,Yes,2,Intermediate,35,Yes,No,Yes,Programming,1,UI/UX,Single,No,Family,No,1.56,No,2.62,107,62000
10956,2022,Female,20,2021,BCSE,5,No,No,3,2,Offline,Yes,Yes,3,Intermediate,100,No,No,Yes,Networking,4,Hardware,Married,No,Family,No,2.87,No,3.91,61,62000
10957,2019,Male,24,2019,BCSE,10,Yes,No,4,1,Offline,Yes,Yes,7,Intermediate,87,Yes,No,No,Cyber security,3,Data Science,Single,No,Bachelor,No,2.09,No,3.23,129,64000
10958,2021,Female,20,2020,BCSE,9,No,No,5,2,Online,Yes,Yes,2,Advance,86,No,No,Yes,Artificial Intelligence,2,Data Science,Single,Yes,Bachelor,No,1.56,No,2.66,120,64000
10959,2020,Female,21,2020,BCSE,10,Yes,No,7,3,Offline,Yes,Yes,3,Intermediate,100,No,No,No,Networking,2,Hardware,Married,No,Family,Yes,2.78,No,3.89,138,65000
10960,2021,Male,20,2020,BCSE,9,No,No,1,1,Offline,Yes,Yes,2,Intermediate,67,No,No,Yes,Cyber security,2,Data Science,Married,Yes,Family,No,2.45,No,3.51,103,65000
10961,2022,Female,19,2022,BCSE,3,No,No,3,1,Offline,Yes,Yes,3,Advance,95,No,No,No,Machine Learning,1,Hardware,Single,No,Bachelor,No,2.78,No,3.89,35,65000
10962,2019,Male,24,2018,BCSE,11,No,No,5,2,Offline,Yes,Yes,3,Intermediate,100,No,No,Yes,Web development,2,Software,Relationship,No,Bachelor,Yes,1.67,No,2.73,143,66000
10963,2020,Male,22,2019,BCSE,10,No,No,2,2,Offline,Yes,No,9,Advance,100,No,No,No,Programming,4,Software,Relationship,Yes,Bachelor,No,1.55,No,2.68,134,66000
10964,2023,Female,19,2021,BCSE,2,No,No,2,2,Online,Yes,Yes,10,Advance,77,No,No,No,Machine Learning,2,Software,Relationship,No,Family,No,1.87,No,2.88,35,66000
10965,2022,Male,21,2021,BCSE,5,No,No,4,2,Offline,Yes,Yes,2,Advance,85,No,No,No,Web development,4,Software,Relationship,Yes,Bachelor,No,1.56,No,2.63,65,66000
10966,2021,Female,23,2019,BCSE,7,No,No,2,2,Online,Yes,Yes,6,Intermediate,100,No,No,Yes,Programming,1,Hardware,Relationship,No,Family,No,2.70,No,3.50,66,67000
10967,2021,Female,20,2020,BCSE,9,No,No,2,2,Offline,Yes,No,2,Intermediate,89,Yes,No,Yes,Networking,4,Hardware,Single,No,Family,No,2.76,No,3.80,113,67000
10968,2021,Male,22,2021,BCSE,8,No,No,2,2,Offline,Yes,Yes,3,Intermediate,68,Yes,No,No,Cyber security,4,Data Science,Single,Yes,Bachelor,No,1.45,No,2.56,88,67000
10969,2020,Male,20,2020,BCSE,8,No,No,5,3,Online,Yes,Yes,6,Advance,90,No,No,No,Programming,2,UI/UX,Married,Yes,Family,No,1.55,No,2.76,77,68000
10970,2021,Male,20,2020,BCSE,9,No,No,2,3,Offline,Yes,Yes,2,Intermediate,87,No,No,No,Networking,4,Hardware,Single,No,Bachelor,No,2.67,No,3.73,101,68000
10971,2021,Female,21,2020,BCSE,9,No,No,2,2,Offline,Yes,Yes,3,Advance,86,No,No,Yes,Artificial Intelligence,1,Data Science,Single,Yes,Bachelor,Yes,2.86,No,3.90,119,68000
10972,2020,Female,22,2018,BCSE,6,No,No,4,3,Offline,Yes,Yes,2,Intermediate,80,No,No,No,Cyber security,3,UI/UX,Single,No,Family,Yes,2.03,No,3.25,59,70000
10973,2019,Female,22,2018,BCSE,10,No,No,4,2,Offline,Yes,Yes,7,Advance,95,No,No,No,Networking,2,Software,Relationship,No,Family,No,2.31,No,3.65,140,70000
10974,2021,Female,22,2019,BCSE,8,Yes,No,4,3,Offline,Yes,No,3,Advance,100,No,No,No,Networking,3,Hardware,Single,Yes,Bachelor,No,2.66,No,3.78,109,70000
10975,2022,Female,20,2021,BCSE,5,No,No,6,2,Online,Yes,Yes,3,Intermediate,100,No,No,No,Programming,2,Software,Relationship,No,Family,No,2.11,No,3.26,87,70000
10976,2022,Male,19,2021,BCSE,5,No,No,3,3,Offline,Yes,Yes,3,Intermediate,100,No,No,No,Networking,4,Hardware,Single,No,Family,No,1.67,No,2.70,77,70000
10977,2019,Male,23,2019,BCSE,11,Yes,No,3,2,Offline,Yes,Yes,5,Advance,97,No,No,Yes,Programming,3,UI/UX,Single,Yes,Bachelor,No,2.40,No,3.44,139,71000
10978,2021,Female,21,2020,BCSE,3,No,No,3,2,Online,Yes,Yes,10,Basic,30,Yes,No,No,Machine Learning,1,Hardware,Single,No,Family,No,1.55,No,2.81,34,73000
10979,2022,Female,20,2020,BCSE,5,Yes,No,5,2,Online,Yes,Yes,9,Intermediate,90,No,No,Yes,Cyber security,1,Data Science,Single,Yes,Bachelor,No,2.55,No,3.59,72,73000
10980,2021,Male,20,2021,BCSE,9,No,No,1,4,Offline,Yes,Yes,3,Intermediate,87,Yes,No,Yes,Web development,4,Software,Relationship,Yes,Family,No,2.45,No,3.56,123,74000
10981,2019,Male,21,2019,BCSE,11,Yes,No,6,4,Offline,Yes,Yes,2,Advance,100,No,No,Yes,Programming,3,UI/UX,Single,No,Bachelor,No,2.77,No,3.87,139,75000
10982,2021,Female,20,2020,BCSE,8,No,No,3,1,Offline,Yes,Yes,3,Intermediate,100,No,No,No,Programming,2,UI/UX,Single,Yes,Bachelor,No,2.53,No,3.60,95,75000
10983,2022,Female,19,2021,BCSE,6,No,No,3,1,Online,Yes,Yes,3,Intermediate,43,Yes,No,Yes,Machine Learning,2,Data Science,Relationship,Yes,Bachelor,Yes,1.65,No,2.71,73,75000
10984,2021,Female,19,2020,BCSE,4,No,No,3,1,Online,Yes,Yes,9,Basic,70,No,No,No,Artificial Intelligence,3,Hardware,Relationship,No,Bachelor,Yes,2.32,No,3.68,46,77000
10985,2020,Female,20,2020,BCSE,11,No,No,1,3,Offline,Yes,Yes,2,Intermediate,76,No,No,No,Programming,2,UI/UX,Married,Yes,Family,No,2.61,No,3.70,144,77000
10986,2020,Male,20,2020,BCSE,11,No,No,2,1,Online,Yes,Yes,3,Intermediate,54,Yes,No,No,Programming,4,UI/UX,Single,Yes,Family,No,1.55,No,2.61,143,77000
10987,2021,Male,19,2021,BCSE,4,No,No,4,2,Online,Yes,Yes,8,Intermediate,100,No,No,Yes,Machine Learning,2,Data Science,Single,Yes,Family,No,2.23,No,3.67,45,77000
10988,2018,Male,25,2017,BCSE,12,No,No,1,3,Online,Yes,Yes,3,Advance,60,Yes,No,Yes,Programming,3,Software,Relationship,Yes,Bachelor,No,2.45,No,3.34,122,78000
10989,2020,Female,22,2017,BCSE,11,No,No,1,1,Online,Yes,Yes,3,Intermediate,90,No,No,No,Networking,1,Artificial Intelligence,Married,No,Family,Yes,2.11,No,3.56,132,78000
10990,2020,Male,24,2019,BCSE,10,No,No,3,2,Offline,Yes,Yes,5,Intermediate,77,No,No,No,Artificial Intelligence,1,Data Science,Single,No,Bachelor,No,1.59,No,2.62,132,78000
10991,2019,Male,25,2019,BCSE,11,No,No,5,1,Offline,Yes,Yes,3,Advance,100,Yes,No,No,Web development,4,Software,Relationship,Yes,Family,No,2.56,No,3.67,143,78000
10992,2021,Male,20,2020,BCSE,6,No,No,6,3,Online,Yes,No,3,Advance,100,No,No,No,Networking,1,Data Science,Single,Yes,Bachelor,No,2.76,No,3.77,97,78000
10993,2021,Male,21,2020,BCSE,9,No,No,2,3,Offline,Yes,Yes,3,Intermediate,100,No,No,Yes,Web development,4,Software,Single,Yes,Bachelor,No,2.76,No,3.80,124,78000
10994,2021,Male,20,2020,BCSE,8,No,No,3,3,Offline,Yes,No,2,Intermediate,100,No,No,No,Cyber security,4,Data Science,Single,No,Bachelor,No,2.61,No,3.70,98,79000
10995,2020,Female,20,2020,BCSE,11,Yes,No,1,3,Offline,Yes,Yes,3,Basic,100,No,No,No,Programming,4,UI/UX,Relationship,No,Family,No,2.75,No,3.86,143,79000
10996,2020,Male,21,2019,BCSE,10,Yes,No,2,3,Offline,Yes,Yes,3,Basic,90,No,Yes,No,Programming,3,Data Science,Relationship,Yes,Family,No,1.98,No,3.11,125,80000
10997,2020,Male,20,2019,BCSE,9,Yes,No,6,4,Offline,Yes,Yes,3,Advance,100,No,No,No,Programming,3,UI/UX,Single,No,Family,No,2.77,No,3.87,125,80000
10998,2022,Male,21,2021,BCSE,5,No,No,2,2,Offline,Yes,Yes,5,Intermediate,78,No,No,Yes,Artificial Intelligence,2,Hardware,Single,Yes,Family,No,1.79,No,2.82,71,80000
10999,2022,Female,21,2021,BCSE,6,No,No,3,2,Online,Yes,Yes,2,Intermediate,100,Yes,No,No,Artificial Intelligence,2,Software,Single,No,Bachelor,No,1.88,No,2.91,74,80000
11000,2020,Male,21,2020,BCSE,8,No,No,3,1,Online,Yes,Yes,7,Intermediate,71,No,No,No,Machine Learning,1,Software,Relationship,Yes,Bachelor,Yes,2.38,No,3.49,109,81000
11001,2021,Male,20,2020,BCSE,9,No,No,4,2,Online,Yes,Yes,5,Intermediate,100,No,No,Yes,Web development,1,Software,Relationship,No,Bachelor,No,2.08,No,3.21,113,83000
11002,2022,Female,21,2021,BCSE,4,No,No,5,2,Online,Yes,Yes,7,Intermediate,70,No,No,No,Programming,1,Hardware,Relationship,No,Family,No,1.89,No,3.40,56,86000
11003,2021,Male,20,2019,BCSE,6,No,No,2,1,Online,Yes,Yes,5,Advance,31,Yes,Yes,Yes,Programming,1,Software,Married,Yes,Family,No,1.21,No,2.47,139,87000
11004,2020,Male,20,2019,BCSE,8,No,No,3,2,Offline,Yes,Yes,6,Intermediate,60,No,No,Yes,Machine Learning,2,Software,Single,Yes,Bachelor,No,1.81,No,2.86,117,87000
11005,2022,Male,20,2021,BCSE,8,No,No,5,3,Offline,Yes,Yes,8,Advance,100,No,No,Yes,Programming,3,UI/UX,Single,Yes,Bachelor,Yes,2.45,No,3.68,124,87000
11006,2018,Male,25,2018,BCSE,11,No,No,2,2,Offline,Yes,Yes,2,Intermediate,100,No,No,Yes,Web development,2,Software,Married,Yes,Family,No,1.56,No,2.66,143,88000
11007,2020,Female,25,2019,BCSE,11,No,No,3,1,Offline,Yes,Yes,3,Advance,100,Yes,No,No,Web development,2,Software,Single,Yes,Bachelor,No,1.60,No,2.68,143,88000
11008,2020,Female,20,2020,BCSE,11,No,No,2,2,Online,Yes,Yes,3,Advance,56,Yes,No,No,Programming,2,UI/UX,Relationship,No,Bachelor,No,1.81,No,2.89,144,88000
11009,2021,Female,20,2021,BCSE,7,No,No,3,3,Offline,Yes,Yes,2,Intermediate,100,Yes,No,Yes,Artificial Intelligence,5,Software,Married,No,Family,No,1.76,No,2.81,96,88000
11010,2020,Female,21,2020,BCSE,10,No,No,2,1,Offline,Yes,Yes,2,Basic,86,Yes,No,Yes,Artificial Intelligence,4,Data Science,Single,No,Bachelor,No,1.57,No,2.65,135,89000
11011,2020,Male,24,2019,BCSE,10,No,No,3,2,Offline,Yes,Yes,5,Advance,100,No,No,No,Networking,2,Hardware,Single,Yes,Bachelor,No,2.05,No,3.45,85,90000
11012,2021,Male,20,2020,BCSE,9,No,No,3,2,Offline,Yes,Yes,1,Advance,67,Yes,No,No,Programming,2,UI/UX,Single,No,Family,No,2.38,No,3.47,130,90000
11013,2021,Female,20,2020,BCSE,8,No,No,2,2,Offline,Yes,No,2,Advance,100,Yes,No,No,Programming,1,UI/UX,Relationship,Yes,Family,No,2.67,No,3.73,93,90000
11014,2022,Male,22,2021,BCSE,6,No,No,3,1,Offline,Yes,Yes,2,Intermediate,100,No,No,Yes,Web development,2,Software,Single,No,Bachelor,No,1.56,No,2.67,71,90000
11015,2021,Male,20,2020,BCSE,9,No,No,2,2,Offline,Yes,Yes,3,Advance,100,Yes,No,Yes,Networking,1,Hardware,Relationship,Yes,Family,No,1.91,No,2.96,109,94000
11016,2020,Male,24,2017,BCSE,9,No,No,3,2,Online,Yes,Yes,2,Intermediate,70,Yes,No,No,Networking,2,UI/UX,Relationship,Yes,Family,Yes,1.89,No,3.18,113,95000
11017,2021,Female,20,2019,BCSE,7,No,No,4,2,Offline,Yes,Yes,6,Advance,100,No,No,No,Web development,1,UI/UX,Single,No,Family,No,2.76,No,3.88,109,95000
11018,2020,Female,23,2019,BCSE,11,No,No,3,1,Offline,Yes,Yes,3,Intermediate,100,Yes,No,No,Programming,2,Software,Relationship,Yes,Bachelor,No,2.76,No,3.84,144,96000
11019,2022,Male,20,2021,BCSE,6,Yes,No,5,3,Offline,Yes,Yes,2,Advance,76,Yes,No,No,Programming,1,UI/UX,Relationship,Yes,Bachelor,No,2.70,No,3.87,78,97000
11020,2019,Male,22,2019,BCSE,11,No,Yes,2,1,Offline,Yes,Yes,3,Intermediate,100,No,No,No,Programming,2,UI/UX,Single,No,Family,No,2.56,No,3.64,143,98000
11021,2022,Male,20,2020,BCSE,5,No,No,1,1,Online,Yes,Yes,2,Intermediate,78,Yes,No,Yes,Networking,1,Hardware,Relationship,No,Family,No,1.81,No,2.84,71,98000
11022,2020,Male,24,2018,BCSE,8,No,No,2,2,Offline,Yes,Yes,8,Basic,98,No,No,No,Networking,3,Hardware,Single,No,Family,Yes,2.53,No,3.36,76,100000
11023,2019,Female,23,2019,BCSE,5,No,No,2,1,Offline,Yes,Yes,7,Basic,90,Yes,No,Yes,Networking,2,Hardware,Single,Yes,Bachelor,No,2.54,No,3.57,84,100000
11024,2019,Female,22,2019,BCSE,6,No,No,4,2,Offline,Yes,Yes,4,Intermediate,80,No,No,Yes,Programming,1,Software,Single,Yes,Family,No,2.45,No,3.50,16,100000
11025,2020,Female,21,2020,BCSE,8,Yes,Yes,8,3,Offline,Yes,Yes,2,Advance,100,No,No,No,Networking,4,UI/UX,Single,No,Family,No,2.91,No,4.00,97,100000
11026,2022,Male,20,2021,BCSE,6,No,No,1,2,Offline,Yes,Yes,2,Intermediate,54,No,No,Yes,Networking,4,Hardware,Married,Yes,Family,No,2.67,No,3.77,78,100000
11027,2019,Female,22,2018,BCSE,11,No,No,5,3,Offline,Yes,Yes,8,Intermediate,77,No,No,Yes,Machine Learning,2,Software,Single,No,Bachelor,No,2.33,No,3.88,144,110000
11028,2021,Male,24,2019,BCSE,10,No,No,1,2,Online,Yes,Yes,3,Basic,100,Yes,No,No,Networking,4,Hardware,Married,Yes,Family,No,2.87,No,3.91,140,110000
11029,2020,Female,20,2020,BCSE,10,No,No,3,2,Online,Yes,No,9,Advance,100,No,No,No,Artificial Intelligence,4,Hardware,Relationship,Yes,Bachelor,No,2.09,No,3.23,119,110000
11030,2020,Female,25,2018,BCSE,9,No,No,2,3,Online,Yes,Yes,3,Intermediate,77,Yes,No,Yes,Networking,2,Hardware,Married,Yes,Family,No,1.67,No,2.73,124,112000
11031,2022,Female,20,2021,BCSE,5,No,No,1,1,Online,Yes,Yes,10,Intermediate,45,Yes,No,No,Cyber security,1,Data Science,Relationship,Yes,Family,No,1.15,No,2.39,75,112000
11032,2022,Female,21,2021,BCSE,5,No,No,2,2,Offline,Yes,Yes,3,Advance,100,Yes,No,Yes,Web development,4,Software,Married,No,Family,No,2.56,No,3.64,68,113000
11033,2021,Male,20,2020,BCSE,7,No,No,3,2,Offline,Yes,No,3,Basic,100,No,No,No,Programming,3,Software,Single,No,Bachelor,No,1.99,No,2.94,88,120000
11034,2023,Female,19,2021,BCSE,2,Yes,No,6,4,Offline,Yes,Yes,4,Intermediate,100,No,Yes,No,Cyber security,3,Data Science,Single,Yes,Bachelor,No,2.78,No,3.80,29,120000
11035,2020,Male,20,2019,BCSE,10,No,No,3,2,Offline,Yes,Yes,7,Intermediate,100,No,No,No,Cyber security,1,Hardware,Relationship,Yes,Bachelor,No,2.21,No,3.30,137,122000
11036,2020,Male,20,2020,BCSE,11,No,No,3,3,Offline,Yes,Yes,3,Advance,100,No,No,No,Artificial Intelligence,1,Data Science,Relationship,No,Bachelor,No,1.46,No,2.51,143,122000
11037,2020,Male,20,2020,BCSE,10,Yes,No,2,2,Offline,Yes,Yes,2,Intermediate,64,Yes,No,No,Networking,4,Hardware,Single,No,Bachelor,Yes,2.67,No,3.78,136,127000
11038,2020,Male,21,2018,BCSE,9,No,No,5,3,Online,Yes,No,7,Intermediate,100,No,No,Yes,Networking,2,Hardware,Single,No,Bachelor,No,2.32,No,3.78,123,130000
11039,2022,Female,21,2020,BCSE,4,No,No,4,2,Offline,Yes,Yes,7,Intermediate,79,No,No,No,Artificial Intelligence,3,Hardware,Married,Yes,Family,No,2.22,No,3.41,59,133000
11040,2022,Female,20,2020,BCSE,3,No,No,4,2,Offline,Yes,Yes,7,Intermediate,80,No,No,Yes,Programming,1,UI/UX,Single,No,Bachelor,No,1.88,No,2.97,29,140000
11041,2020,Male,20,2020,BCSE,10,No,No,2,1,Online,Yes,Yes,3,Basic,73,Yes,No,No,Networking,2,Hardware,Married,No,Bachelor,No,1.45,No,2.52,135,140000
11042,2020,Male,25,2018,BCSE,9,No,No,3,1,Offline,Yes,Yes,2,Advance,87,Yes,No,No,Networking,4,Hardware,Single,Yes,Family,No,1.54,No,2.62,121,144000
11043,2021,Male,20,2020,BCSE,8,No,No,3,3,Offline,Yes,Yes,3,Intermediate,100,No,No,Yes,Networking,1,Hardware,Single,Yes,Family,No,2.78,No,3.86,89,145000
11044,2019,Male,21,2018,BCSE,11,No,No,2,2,Offline,Yes,Yes,3,Intermediate,80,No,No,No,Programming,4,UI/UX,Single,No,Bachelor,No,2.10,No,3.41,139,150000
11045,2020,Male,24,2019,BCSE,11,No,No,5,3,Offline,Yes,No,2,Advance,100,Yes,No,Yes,Networking,1,Hardware,Single,No,Family,No,2.57,No,3.63,144,150000
